id,vec
http://lsq.aksw.org/lsqQuery-LTOy6lBBwrVLRe29jVCMR1_CObEGw_DOho3S3r28V3E,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-Aw668FODC_bbLRK3EH_yzocma9_BKRpGPMscP4b3gKALIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-kvSO9ebSyO8duENU3VGXlRni-vMxbHpOLBByvZ3qKu8LIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-QlOwW9mvy2Xi7D4kHgZEHB87l8Xb5kCKJc_lrLFB_7YLIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-Ritml9qRUlcvyPCGAW9HrNI80ky_N0DsMiJPKlWa-DI,[1.5, 1.5, 1.5, 4.5, 4.5, 0.0, 2.5, 3.0, 1.0, 2.5, 5.5, 1.5, 1.5, 2.0, 1.5, 1.5, 4.5, 1.5, 1.5, 0.0, 0.0, 2.5, 4.5, 1.0, 1.5]
http://lsq.aksw.org/lsqQuery-cX1XESjdBoyE9HvokpQk6aC6CSDBDlTdv11v54ZchIMLIMIT,[5.0, 5.5, 5.5, 0.0, 0.5, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.5, 5.5, 5.5, 4.5, 4.5, 5.5, 0.0, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-Tin0QYk3phZ39u5jQqFMOeww8lCbBJZ6KEZld8KmRrc,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-k6BC2A-8VMOUR48ubIQXm8VKLNETliEcb14Mqo-1Eu0LIMIT,[0.5, 0.5, 0.5, 5.0, 5.0, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.0, 0.5, 0.5, 1.5, 1.5, 3.0, 5.0, 0.5, 0.0]
http://lsq.aksw.org/lsqQuery-CYvNyuMqY4wGBhQNz5uqetbzD6oneB8AMeU1bV5BdkA,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-AXcYOshvVwaUgzRzSGXqe010Ko4xG0GWfst5QoCV470,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 5.0, 0.0, 0.5, 2.5, 0.0, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-R6t_pvd2Ro4e_tGGq8QUd_KmMzcvr0E4MyfdD1oL-Sw,[2.5, 2.0, 2.5, 4.5, 4.5, 2.0, 2.5, 2.5, 2.0, 2.5, 5.5, 2.5, 2.5, 1.5, 2.5, 2.5, 4.5, 2.5, 2.0, 2.0, 2.0, 2.5, 4.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-kZ_ievCdM7yqJs3zjlfv4RcinC6mxfT3efpmT0srddMLIMIT,[0.0, 0.5, 0.5, 5.0, 5.0, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.0, 0.5, 0.5, 5.0, 0.5, 0.5, 1.5, 1.5, 3.0, 5.0, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-JrKve1v86jAOS-uBw894FXXH9VNXDt6W8e3tRvFZ1yM,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-B2ZJXFD1wWLE_5gxAxJQevzWa7wYfcHDaxxIa-0Dz2kLIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-bWmAWm-sbNCmXq0uEfEuyYsk9_f-VAFXp8_M_heIjxgLIMIT,[2.0, 2.5, 2.5, 3.5, 3.0, 2.0, 2.5, 2.5, 2.0, 2.5, 5.5, 2.5, 2.5, 1.0, 2.5, 2.5, 3.0, 2.5, 2.5, 2.0, 2.0, 2.5, 3.5, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-l23Sfju3P-EiNTwCRejrFF8MrySqjnYDYrPKetUAKeozeroOrMore,[2.0, 2.5, 2.5, 4.0, 4.0, 2.0, 2.5, 2.5, 2.0, 2.5, 5.5, 2.5, 2.5, 0.0, 2.5, 2.5, 4.0, 2.5, 2.5, 2.0, 2.0, 2.5, 4.0, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-4Hp-ULKg3uERZCCefBmwQjd4kIX3bSq0Oi2DGYaYjcULIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-wgNCbHi-8o6Vkisd_2fY6RCsnWpK0RVUDKQ3V6gabXE,[1.5, 1.5, 1.5, 4.5, 4.5, 1.0, 2.5, 3.0, 0.5, 2.5, 5.5, 1.5, 1.5, 2.0, 1.5, 1.5, 4.5, 1.0, 1.5, 1.0, 1.0, 2.5, 4.5, 1.5, 1.0]
http://lsq.aksw.org/lsqQuery-c8NoqoGPK-DhNKV6Pc_70AC1yg1_OpvQypfOq_I4WpULIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-H0i45zTFj645v4hIB1diKLERY5j6U2oD06IhuxqNKmY,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-ELj_lQQjBYo1Ktn6u6vV2qQCqUmTFiO39nqaKx-1rPQLIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-gM8af9-CD_E638d-__OOmmK36O8y0z6uLvKabm7rVXYLIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-KUXdxwoY__VBT-7lMV_L_9BtmP4-Pmgo_BXKV_gXEdc,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-7ZFdGP0CR79bzEhL0QBa1Hm35FGU9d6-6V0ysI5v250LIMIT,[0.5, 0.5, 0.5, 5.0, 5.0, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.0, 0.5, 0.5, 1.5, 1.5, 3.0, 5.0, 0.5, 0.0]
http://lsq.aksw.org/lsqQuery-sPR0zWM2bKfmX-w8j8VWbuIWaeB9Gz2GM523r-v0RVA,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 5.0, 0.0, 0.5, 2.5, 0.0, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-FnAaQ0iuC1ycTPNug19-nqoOdlWYSLGYcQpJRdUDEcI,[2.0, 2.5, 2.5, 4.0, 4.0, 2.0, 2.5, 2.5, 2.0, 2.5, 6.0, 2.5, 2.5, 1.0, 2.5, 2.5, 4.0, 2.5, 2.5, 2.0, 2.0, 2.5, 4.0, 2.5, 2.5]
http://lsq.aksw.org/lsqQuery-GVuC6M9zVFuw0Gkgw3FcRN_T3WEpoRtsnXWugXqAdeY,[4.0, 4.0, 4.0, 5.5, 5.5, 4.0, 3.0, 3.0, 4.0, 3.0, 3.5, 3.5, 4.0, 3.5, 3.5, 4.0, 5.5, 4.0, 4.0, 4.0, 4.0, 3.0, 5.5, 4.0, 4.0]
http://lsq.aksw.org/lsqQuery-l66foh1NolqmFRefHVz8H5KSReUZ_8SNHMDfTrHDzCYLIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-6vWulpf2QLfPr-5IBxUSZYO_ezqALvetlcoZFSpE5tM,[1.5, 1.5, 1.5, 4.5, 4.5, 1.0, 2.5, 3.0, 0.5, 2.5, 5.5, 1.5, 1.5, 2.0, 1.5, 1.5, 4.5, 1.0, 1.5, 1.0, 1.0, 2.5, 4.5, 1.5, 1.0]
http://lsq.aksw.org/lsqQuery-3Jcht3YQfGVRZElu5NLqyz5ES-T6_QJOq2FrKJQpcz8,[1.5, 1.5, 1.5, 4.5, 4.5, 0.0, 2.5, 3.0, 1.0, 2.5, 5.5, 1.5, 1.5, 2.0, 1.5, 1.5, 4.5, 1.5, 1.5, 0.0, 0.0, 2.5, 4.5, 1.0, 1.5]
http://lsq.aksw.org/lsqQuery-UlIw4pIqM5eK976wqA-_UTuEO0QVaKcBHKPeKGOVZH4LIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-Sdd4jLJ_2kETcFrJukICL0hTLeMgtNco0oNf5FoL7KQ,[1.5, 1.5, 1.5, 4.5, 4.5, 1.0, 2.5, 3.0, 0.5, 2.5, 5.5, 1.5, 1.5, 2.0, 1.5, 1.5, 4.5, 1.0, 1.5, 1.0, 1.0, 2.5, 4.5, 1.5, 1.0]
http://lsq.aksw.org/lsqQuery-QHBGt1iXXNvnB8-Bf6kwUF6HWdjWqYJsc7QthGaUcKMLIMIT,[5.0, 5.5, 5.5, 0.5, 0.0, 4.5, 5.5, 5.5, 5.0, 5.5, 5.0, 5.5, 5.5, 4.0, 5.5, 5.5, 0.0, 5.5, 5.5, 4.5, 4.5, 5.5, 0.5, 5.5, 5.0]
http://lsq.aksw.org/lsqQuery-P8EiE2tZ4ZK2QlWUMil1JA-plIird8o-438jI8InAPY,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 5.0, 0.0, 0.5, 2.5, 0.0, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-giY99P21QnSk4CnKzxZl66wgiw05o7ecFXLhPBkYT_gLIMIT,[3.5, 3.5, 3.5, 3.5, 3.5, 3.0, 3.5, 3.5, 3.0, 3.5, 5.5, 3.0, 3.5, 2.5, 3.0, 3.5, 3.5, 3.5, 3.5, 3.0, 3.0, 3.5, 3.5, 3.5, 3.0]
http://lsq.aksw.org/lsqQuery-S7ZUqlxksgERg44klThcm_v6IX7wJCykhXqumAUXN_w,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.0, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
http://lsq.aksw.org/lsqQuery-nIxyoCVRFKmqITgLGJlqL1yq1xIxZ8gdYdaO9RASVMY,[0.5, 0.5, 0.5, 5.0, 5.0, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.0, 0.5, 0.5, 1.5, 1.5, 3.0, 5.0, 0.5, 0.0]
http://lsq.aksw.org/lsqQuery-Sk_CXnM0tc5FbrpIJeJ5QVWtgJ6PQ80mZkUkxofU8ow,[1.5, 1.5, 1.5, 4.5, 4.5, 0.0, 2.5, 3.0, 1.0, 2.5, 5.5, 1.5, 1.5, 2.0, 1.5, 1.5, 4.5, 1.5, 1.5, 0.0, 0.0, 2.5, 4.5, 1.0, 1.5]
http://lsq.aksw.org/lsqQuery-Nb_7nb0ZCgjsDcpUS5EwfaloRyKtdz5XI2LEccSCyds,[0.5, 0.5, 0.5, 5.5, 5.5, 1.5, 3.0, 3.0, 1.5, 3.0, 6.0, 0.5, 0.5, 2.5, 0.5, 0.5, 5.5, 0.5, 0.5, 1.5, 1.5, 3.0, 5.5, 0.5, 0.5]
